label,pValue,is.significant,is.na,perf.xval
id,0.999724348859196,FALSE,0,0.0144296963934261
var1,0.855196657206884,FALSE,0.747609282818027,0.00859782393265922
var2,0.886347991958293,FALSE,0.990178316643108,0.00347872144332325
var3,0.00245646398436167,TRUE,0.873851095316783,0.00975218053121732
var4,5.2419187099179e-14,TRUE,0.0449098683584737,0.0139769618967357
var5,0.845843634152396,FALSE,0.920043976366021,0.00995707061876037
var6,0.597065653713613,FALSE,0.940605360780957,0.0104088431828481
var7,0.738242132718978,FALSE,0.00189354976430172,0.0144477076320921
var8,9.27232091067737e-09,TRUE,0.0164911372580249,0.0146081788376169
var9,0.663897622639233,FALSE,0.272496410882602,0.0166110139319409
var10,5.13661177387165e-14,TRUE,0,0.0144455655028795
var11,0.0452286343368811,TRUE,0,0.0144327564772217
var12,0.160804117613033,FALSE,0.785385158197677,0.00914522519498114
var13,7.40398346522034e-22,TRUE,0,0.0144242100116115
var14,0.0542391828464159,FALSE,0.642537179716897,0.0108769779688589
var15,4.06473008398578e-05,TRUE,0.218678452686695,0.0158978917768012
var16,1.36776359548912e-05,TRUE,0.8000977744154,0.00835387440101013
var17,0.844140943161613,FALSE,0,0.014430163685474
dummy,4.19187907508247e-08,TRUE,0,0.0144280695553609
crimeVar1,0.792437440537234,FALSE,0.243303447986002,0.0139819306528387
crimeVar2,0.456740932618714,FALSE,0.253401642698662,0.0139238944366848
crimeVar3,0.956520965813771,FALSE,0.243303447986002,0.0139818441421639
crimeVar4,0.136134545095621,FALSE,0.249519423263675,0.0140086943724646
crimeVar5,0.133077158348271,FALSE,0.244778912580382,0.0140002269668733
crimeVar6,0.338833358190869,FALSE,0.243303447986002,0.0139820628123081
crimeVar7,0.303043466743622,FALSE,0.259617617976335,0.0139502632937666
crimeVar8,0.289066658040346,FALSE,0.243303447986002,0.0139823075722202
crimeVar9,0.53261565821121,FALSE,0.243303447986002,0.0139824126824954
geodemVar1,0.164073276332858,FALSE,0.00441533332890915,0.0144338069816305
geodemVar2,0.392370006511776,FALSE,0.00441533332890915,0.0144346695827591
geodemVar3,0.445571267790852,FALSE,0.00441533332890915,0.014434737706111
geodemVar4,0.101935474311237,FALSE,0.00441533332890915,0.0144350992589448
geodemVar5,0.357415204343483,FALSE,0.00441533332890915,0.0144352384793887
geodemVar6,0.0936914526058645,FALSE,0.00441533332890915,0.0144348946410611
geodemVar7,0.508039390031823,FALSE,0.00441533332890915,0.0144347909302652
geodemVar8,0.0393324534201882,TRUE,0.00441533332890915,0.0144345120588863
geodemVar9,0.788300433622113,FALSE,0.00441533332890915,0.014435405738331
geodemVar10,0.05123161921324,FALSE,0.00441533332890915,0.0144348985393715
geodemVar11,0.0484012767511575,TRUE,0.00441533332890915,0.0144350976763477
geodemVar12,0.305053471128733,FALSE,0.00441533332890915,0.0144347985455641
geodemVar13,0.0325072616354076,TRUE,0.00441533332890915,0.0144346283833855
geodemVar14,0.412794506403614,FALSE,0.00441533332890915,0.0144352099171496
geodemVar15,0.0586289207759596,FALSE,0.00441533332890915,0.014435010336621
geodemVar16,0.129449340543879,FALSE,0.00441533332890915,0.0144344077835233
geodemVar17,0.0386869184426359,TRUE,0.00441533332890915,0.0144350339654061
geodemVar18,0.71259977816155,FALSE,0.00441533332890915,0.0144348716772905
geodemVar19,0.171011757899377,FALSE,0.00441533332890915,0.0144346653102047
geodemVar20,0.0319052312506773,TRUE,0.00441533332890915,0.0144350356917836
geodemVar21,0.0681329305247513,FALSE,0.00441533332890915,0.0144350297493473
geodemVar22,0.417763653720546,FALSE,0.00441533332890915,0.014435243062519
geodemVar23,0.432523120160356,FALSE,0.00441533332890915,0.0144342815892573
geodemVar24,0.0286503132912795,TRUE,0.00441533332890915,0.0144347189201564
geodemVar25,0.491345884734357,FALSE,0.00441533332890915,0.014435155322556
geodemVar26,0.0447220381372482,TRUE,0.00441533332890915,0.0144355587548977
geodemVar27,0.074012292221064,FALSE,0.00441533332890915,0.0144345458861718
geodemVar28,0.0714054249636074,FALSE,0.00441533332890915,0.0144346210047354
geodemVar29,0.0991859360327664,FALSE,0.00441533332890915,0.0144349043910222
geodemVar30,0.132066167562494,FALSE,0.00441533332890915,0.0144361610443564
geodemVar31,0.388780024738759,FALSE,0.00441533332890915,0.0144355953217272
geodemVar32,0.551311297294141,FALSE,0.00441533332890915,0.0144351468104436
geodemVar33,0.0710606223410366,FALSE,0.00441533332890915,0.0144347805379298
geodemVar34,0.0775812789599017,FALSE,0.00441533332890915,0.0144364843034844
geodemVar35,0.0722050217127239,FALSE,0.00441533332890915,0.0144346156125339
geodemVar36,0.089590048700102,FALSE,0.00441533332890915,0.0144347323435814
geodemVar37,0.0113193174918056,TRUE,0.004413121238063,0.0144347763165069
weatherVar1,0.14111119077236,FALSE,0.00411448897383318,0.014456881329673
weatherVar2,0.95916508240678,FALSE,0.00411448897383318,0.01445763310882
weatherVar3,0.359923296074938,FALSE,0.00411448897383318,0.0144574069358142
weatherVar4,0.665045374304934,FALSE,0.00458345223321631,0.0144584113821369
weatherVar5,0.997317677738971,FALSE,0.00411448897383318,0.0144573508022703
weatherVar6,0.178134201819741,FALSE,0.00758083532974532,0.014475873941566
weatherVar7,0.189229498859906,FALSE,0.00411448897383318,0.014456961201812
weatherVar8,0.617081046060903,FALSE,0.00411448897383318,0.0144573065649473
weatherVar9,0.686237799302495,FALSE,0.00411448897383318,0.0144568956154875
weatherVar10,0.107929830069172,FALSE,0.00411448897383318,0.014457202861857
weatherVar11,0.178333336846362,FALSE,0.00411448897383318,0.0144571718795162
weatherVar12,0.863085067809626,FALSE,0.00411448897383318,0.0144575335365015
weatherVar13,0.360968269191994,FALSE,0.00411448897383318,0.0144572784957444
weatherVar14,0.261609532307788,FALSE,0.00411448897383318,0.0144571420621582
weatherVar15,0.500762826176194,FALSE,0.00411448897383318,0.0144571598995776
weatherVar16,0.420255967824955,FALSE,0.00411448897383318,0.0144569691286954
weatherVar17,0.312171020047838,FALSE,0.00458345223321631,0.0144571943049007
weatherVar18,0.984419480242026,FALSE,0.00411448897383318,0.0144569826922533
weatherVar19,0.314155066070258,FALSE,0.00758083532974532,0.0144762196861836
weatherVar20,0.763219742897163,FALSE,0.00411448897383318,0.0144569819125787
weatherVar21,0.391512971541043,FALSE,0.00411448897383318,0.0144583467856417
weatherVar22,0.999262241698573,FALSE,0.00411448897383318,0.014457525720704
weatherVar23,0.279404709637378,FALSE,0.00411448897383318,0.0144575766153014
weatherVar24,0.127062943678245,FALSE,0.00411448897383318,0.0144570309897488
weatherVar25,0.298168180835785,FALSE,0.00411448897383318,0.0144573137627676
weatherVar26,0.742962000762597,FALSE,0.00411448897383318,0.0144570587327342
weatherVar27,0.414192801811317,FALSE,0.00411448897383318,0.0144572861784886
weatherVar28,0.281733881566825,FALSE,0.00411448897383318,0.0144566956669155
weatherVar29,0.694714666817175,FALSE,0.00411448897383318,0.0144578052997156
weatherVar30,0.659797427803294,FALSE,0.00411448897383318,0.0144574927636319
weatherVar31,0.0841677957600733,FALSE,0.00411448897383318,0.0144572102532042
weatherVar32,0.223626414828778,FALSE,0.00411448897383318,0.0144571299416758
weatherVar33,0.383289362864748,FALSE,0.00411448897383318,0.01445665437443
weatherVar34,0.810442369322025,FALSE,0.00411448897383318,0.0144576515631198
weatherVar35,0.146982293243725,FALSE,0.00411448897383318,0.0144572608806794
weatherVar36,0.525490785074199,FALSE,0.00411448897383318,0.0144572148713711
weatherVar37,0.297476431574298,FALSE,0.00411448897383318,0.0144576429133695
weatherVar38,0.13528766537068,FALSE,0.00411448897383318,0.0144575938783
weatherVar39,0.517547746893386,FALSE,0.00411448897383318,0.0144586605782617
weatherVar40,0.268904203134149,FALSE,0.00411448897383318,0.0144577457079611
weatherVar41,0.290962786078455,FALSE,0.00570719438305892,0.0144141780118635
weatherVar42,0.593623063543069,FALSE,0.00411448897383318,0.0144579213406465
weatherVar43,0.393880918297455,FALSE,0.00834400667166599,0.0144253769945099
weatherVar44,0.164603048958768,FALSE,0.00411448897383318,0.0144572924705661
weatherVar45,0.348354269236069,FALSE,0.00411448897383318,0.014458102400858
weatherVar46,0.939609890549587,FALSE,0.00411448897383318,0.0144571506982546
weatherVar47,0.0153556594562119,TRUE,0.00411448897383318,0.0144569925303018
weatherVar48,0.108675232720044,FALSE,0.00411448897383318,0.0144577701811308
weatherVar49,0.492632122966716,FALSE,0.00411448897383318,0.0144574996094446
weatherVar50,0.768506012951873,FALSE,0.00411448897383318,0.0144570739823242
