label,pValue,is.significant,is.na,perf.xval
var8:var10,5.32159406931409e-11,TRUE,0.0164911372580249,0.0146095999057247
var8:var11,0.000464098179777619,TRUE,0.0164911372580249,0.0146265030583559
var8:var13,4.12574694717427e-21,TRUE,0.0164911372580249,0.0146501976108199
var8:var15,0.158231659530092,FALSE,0.224852398238291,0.0159798395548235
var8:var16,1.99959808463642e-05,TRUE,0.80208423199524,0.00846957160044942
var8:geodemVar8,0.87977561242653,FALSE,0.0207317154100885,0.0146119228560179
var8:geodemVar11,0.862112906760093,FALSE,0.0207317154100885,0.0146119098129665
var8:geodemVar13,0.868473829049699,FALSE,0.0207317154100885,0.0146117446236893
var8:geodemVar17,0.862657880234193,FALSE,0.0207317154100885,0.0146121382394604
var8:geodemVar20,0.801388525226242,FALSE,0.0207317154100885,0.0146113064376969
var8:geodemVar24,1.93469428138959e-09,TRUE,0.0207317154100885,0.0146147940541034
var8:geodemVar26,0.894817288394512,FALSE,0.0207317154100885,0.014611607099252
var8:geodemVar37,6.19043884377464e-05,TRUE,0.0207295033192423,0.0146123931908236
var8:weatherVar47,7.50522087644918e-09,TRUE,0.0204308710550125,0.0146345635401593
var8:weatherVar102,0.0328231791870071,TRUE,0.0204308710550125,0.0146345095866379
var8:weatherVar103,0.0443628009465451,TRUE,0.0204308710550125,0.0146348231318441
var8:weatherVar115,NA,NA,0.0248262955663063,0.0146051380907771
var8:weatherVar118,0.000254494189028787,TRUE,0.0204308710550125,0.0146365360071007
var8:weatherVar227,0.532832958599854,FALSE,0.0588924945969681,0.0144952205848931
var8:weatherVar235,0.64452387709431,FALSE,0.0588924945969681,0.0144951508825757
var10:var11,0.0160066430513032,TRUE,0,0.0144337603914969
var10:var13,3.28596404889152e-22,TRUE,0,0.0144250037623336
var10:var15,0.000293184687970793,TRUE,0.218678452686695,0.0158963285422782
var10:var16,4.73235631477992e-06,TRUE,0.8000977744154,0.00835137375122104
var10:geodemVar8,0.0842870728988214,FALSE,0.00441533332890915,0.0144338729267205
var10:geodemVar11,0.0966265747138089,FALSE,0.00441533332890915,0.0144353548452168
var10:geodemVar13,0.0715508001841956,FALSE,0.00441533332890915,0.0144353161690059
var10:geodemVar17,0.0827263087634762,FALSE,0.00441533332890915,0.0144349104769087
var10:geodemVar20,0.069263820886968,FALSE,0.00441533332890915,0.014434822919973
var10:geodemVar24,3.33063601719649e-09,TRUE,0.00441533332890915,0.0144625560521664
var10:geodemVar26,0.0892902255064887,FALSE,0.00441533332890915,0.014434814021836
var10:geodemVar37,0.798948913092689,FALSE,0.004413121238063,0.0144354464678986
var10:weatherVar47,1.81410045517824e-05,TRUE,0.00411448897383318,0.0144562729201792
var10:weatherVar102,0.000191398516461661,TRUE,0.00411448897383318,0.0144571726035342
var10:weatherVar103,0.000304732982802758,TRUE,0.00411448897383318,0.0144574154965095
var10:weatherVar115,NA,NA,0.00853867066612692,0.0144277031298249
var10:weatherVar118,9.03825005296177e-05,TRUE,0.00411448897383318,0.014458700763238
var10:weatherVar227,0.0539778009319778,FALSE,0.0428150183271727,0.014315268655981
var10:weatherVar235,0.041106046146878,TRUE,0.0428150183271727,0.0143155299224768
var11:var13,6.77035640286344e-08,TRUE,0,0.0144823468741534
var11:var15,0.833294841714397,FALSE,0.218678452686695,0.0158966979025252
var11:var16,0.0919012086787107,FALSE,0.8000977744154,0.00837354017600698
var11:geodemVar8,0.448046681607149,FALSE,0.00441533332890915,0.0144346629290808
var11:geodemVar11,0.461114603935415,FALSE,0.00441533332890915,0.0144347571831264
var11:geodemVar13,0.365670014988263,FALSE,0.00441533332890915,0.0144348471191111
var11:geodemVar17,0.460113206903956,FALSE,0.00441533332890915,0.0144348395593099
var11:geodemVar20,0.588877941487079,FALSE,0.00441533332890915,0.0144349109437403
var11:geodemVar24,0.0272658818958069,TRUE,0.00441533332890915,0.0144383384475719
var11:geodemVar26,0.444016065069563,FALSE,0.00441533332890915,0.0144349401962174
var11:geodemVar37,0.11676747844595,FALSE,0.004413121238063,0.0144368057661449
var11:weatherVar47,0.0159566136624708,TRUE,0.00411448897383318,0.0144605380173122
var11:weatherVar102,0.000174176570085116,TRUE,0.00411448897383318,0.0144575524069603
var11:weatherVar103,0.000287517736212495,TRUE,0.00411448897383318,0.0144572568234719
var11:weatherVar115,NA,NA,0.00853867066612692,0.0144278200260535
var11:weatherVar118,0.254043654191968,FALSE,0.00411448897383318,0.0144572377004832
var11:weatherVar227,0.779648862241864,FALSE,0.0428150183271727,0.0143155039938111
var11:weatherVar235,0.266576564806609,FALSE,0.0428150183271727,0.014315770068181
var13:var15,0.0159105901825001,TRUE,0.218678452686695,0.0158983988519067
var13:var16,1.02068501274394e-06,TRUE,0.8000977744154,0.00835016059451787
var13:geodemVar8,0.250154226576916,FALSE,0.00441533332890915,0.0144348387861162
var13:geodemVar11,0.321751593525681,FALSE,0.00441533332890915,0.0144342181556326
var13:geodemVar13,0.289263882468586,FALSE,0.00441533332890915,0.0144341745100519
var13:geodemVar17,0.27289028976956,FALSE,0.00441533332890915,0.0144347179277608
var13:geodemVar20,0.328815501825559,FALSE,0.00441533332890915,0.0144342127765143
var13:geodemVar24,1.94498381295812e-21,TRUE,0.00441533332890915,0.0144461363283405
var13:geodemVar26,0.359517550201348,FALSE,0.00441533332890915,0.0144348497295369
var13:geodemVar37,5.6326103613078e-16,TRUE,0.004413121238063,0.0144455130718435
var13:weatherVar47,3.79604559019371e-21,TRUE,0.00411448897383318,0.0144625616623065
