label,pValue,is.significant,is.na,perf.xval
I(id^5),0.910301267603606,FALSE,0,0.0144302860072713
I(var1^5),0.957635381345905,FALSE,0.747609282818027,0.00860122522035701
I(var2^5),NA,NA,0.990178316643108,NA
I(var3^5),NA,NA,0.873851095316783,NA
I(var4^5),NA,NA,0.0449098683584737,NA
I(var5^5),NA,NA,0.920043976366021,NA
I(var6^5),NA,NA,0.940605360780957,NA
I(var7^5),0.25867320922154,FALSE,0.00189354976430172,0.0144469330880705
I(var8^5),0.00239412362260183,TRUE,0.0164911372580249,0.0146095873996436
I(var9^5),NA,NA,0.272496410882602,NA
I(var10^5),3.39335969623364e-13,TRUE,0,0.0144971119602
I(var11^5),0.904081626828822,FALSE,0,0.0144301261036989
I(var12^5),0.0992665567027244,FALSE,0.785385158197677,0.00911673004812819
I(var13^5),1.05228280962337e-14,TRUE,0,0.0145270539997343
I(var14^5),0.133829679183662,FALSE,0.642537179716897,0.0108951120290495
I(var15^5),0.965289573460024,FALSE,0.218678452686695,0.0158971128484597
I(var16^5),8.85196746318934e-07,TRUE,0.8000977744154,0.00835122282697844
I(var17^5),0.134069217037095,FALSE,0,0.0144298698394729
I(dummy^5),NA,NA,0,NA
I(crimeVar1^5),0.508866687630671,FALSE,0.243303447986002,0.0139817848915221
I(crimeVar2^5),0.437302100813145,FALSE,0.253401642698662,0.0139240912275767
I(crimeVar3^5),0.866520819368229,FALSE,0.243303447986002,0.0139822840098398
I(crimeVar4^5),0.088905193153981,FALSE,0.249519423263675,0.0140101653666374
I(crimeVar5^5),0.480039834872509,FALSE,0.244778912580382,0.0139992976038245
I(crimeVar6^5),0.64121628852245,FALSE,0.243303447986002,0.0139823424012919
I(crimeVar7^5),0.13292690095971,FALSE,0.259617617976335,0.0139515450570408
I(crimeVar8^5),0.98613063094478,FALSE,0.243303447986002,0.0139822130743146
I(crimeVar9^5),0.827975234937451,FALSE,0.243303447986002,0.0139818603695583
I(geodemVar1^5),0.287679485408148,FALSE,0.00441533332890915,0.0144346110876899
I(geodemVar2^5),0.83856211696502,FALSE,0.00441533332890915,0.0144349486561094
I(geodemVar3^5),0.278269267274676,FALSE,0.00441533332890915,0.0144347767422078
I(geodemVar4^5),0.189014540191634,FALSE,0.00441533332890915,0.0144347540946595
I(geodemVar5^5),0.0243544802663305,TRUE,0.00441533332890915,0.0144342533051155
I(geodemVar6^5),0.0930769861313896,FALSE,0.00441533332890915,0.0144340082800954
I(geodemVar7^5),0.694577890049785,FALSE,0.00441533332890915,0.0144351008265948
I(geodemVar8^5),0.0528693426003088,FALSE,0.00441533332890915,0.0144345736963283
I(geodemVar9^5),0.393425363277874,FALSE,0.00441533332890915,0.0144347385690572
I(geodemVar10^5),0.0565669160106448,FALSE,0.00441533332890915,0.0144351484320138
I(geodemVar11^5),0.056203667816942,FALSE,0.00441533332890915,0.0144348103804011
I(geodemVar12^5),0.497474837287416,FALSE,0.00441533332890915,0.0144357101156798
I(geodemVar13^5),0.0642626111769928,FALSE,0.00441533332890915,0.0144350229001053
I(geodemVar14^5),0.8102384681902,FALSE,0.00441533332890915,0.0144350600641559
I(geodemVar15^5),0.0628869610587475,FALSE,0.00441533332890915,0.0144343659025885
I(geodemVar16^5),0.0789166019572207,FALSE,0.00441533332890915,0.0144350875263561
I(geodemVar17^5),0.051101573911019,FALSE,0.00441533332890915,0.0144348985535495
I(geodemVar18^5),0.917595815329374,FALSE,0.00441533332890915,0.0144462855938602
I(geodemVar19^5),0.190842714940373,FALSE,0.00441533332890915,0.0144353710047407
I(geodemVar20^5),0.0503751387826847,FALSE,0.00441533332890915,0.0144353644597536
I(geodemVar21^5),0.0594895473688037,FALSE,0.00441533332890915,0.0144339718793651
I(geodemVar22^5),0.377604097467901,FALSE,0.00441533332890915,0.0144348663063653
I(geodemVar23^5),0.803896606786704,FALSE,0.00441533332890915,0.0144352233825451
I(geodemVar24^5),0.0260826510926113,TRUE,0.00441533332890915,0.0144349851616475
I(geodemVar25^5),0.692332087401178,FALSE,0.00441533332890915,0.014435331679965
I(geodemVar26^5),0.0556199523949594,FALSE,0.00441533332890915,0.0144345318909186
I(geodemVar27^5),0.0581181404786579,FALSE,0.00441533332890915,0.0144346449867277
I(geodemVar28^5),0.0531883099485968,FALSE,0.00441533332890915,0.014435006092889
I(geodemVar29^5),0.881550754746955,FALSE,0.00441533332890915,0.0144351179143638
I(geodemVar30^5),0.886678677712639,FALSE,0.00441533332890915,0.0144343833328275
I(geodemVar31^5),0.887076190237974,FALSE,0.00441533332890915,0.0144352250737367
I(geodemVar32^5),0.0747721595189639,FALSE,0.00441533332890915,0.014434546578171
I(geodemVar33^5),0.0564939585574202,FALSE,0.00441533332890915,0.0144348718269505
I(geodemVar34^5),0.760903537913339,FALSE,0.00441533332890915,0.0144353610194972
I(geodemVar35^5),0.0600245764442802,FALSE,0.00441533332890915,0.0144347823164038
I(geodemVar36^5),0.0635525742457101,FALSE,0.00441533332890915,0.0144350212677724
I(geodemVar37^5),0.238060740546071,FALSE,0.004413121238063,0.0144348932042322
I(weatherVar1^5),0.649925955708162,FALSE,0.00411448897383318,0.0144573020323253
I(weatherVar2^5),0.874598098086084,FALSE,0.00411448897383318,0.014457492612661
I(weatherVar3^5),0.359198311880575,FALSE,0.00411448897383318,0.0144571053053932
I(weatherVar4^5),0.645677902662446,FALSE,0.00458345223321631,0.0144594555563137
I(weatherVar5^5),0.322671134206172,FALSE,0.00411448897383318,0.0144608584519669
I(weatherVar6^5),0.706140090526503,FALSE,0.00758083532974532,0.0144761863509035
I(weatherVar7^5),0.06745630136075,FALSE,0.00411448897383318,0.0144567940230007
I(weatherVar8^5),0.90392279894732,FALSE,0.00411448897383318,0.014457422909542
I(weatherVar9^5),0.880016343663311,FALSE,0.00411448897383318,0.0144574063271263
I(weatherVar10^5),0.0198888522558816,TRUE,0.00411448897383318,0.014457172644098
I(weatherVar11^5),0.671521409647612,FALSE,0.00411448897383318,0.0144572992378964
I(weatherVar12^5),0.327411342791532,FALSE,0.00411448897383318,0.0144580607330351
I(weatherVar13^5),0.796742378592531,FALSE,0.00411448897383318,0.014457300333344
I(weatherVar14^5),0.283651591032644,FALSE,0.00411448897383318,0.0144571545720493
I(weatherVar15^5),0.444338422845287,FALSE,0.00411448897383318,0.0144570416867492
I(weatherVar16^5),0.491933721056313,FALSE,0.00411448897383318,0.0144597689083789
I(weatherVar17^5),0.966306678002951,FALSE,0.00458345223321631,0.0144587044280894
I(weatherVar18^5),0.330221199921816,FALSE,0.00411448897383318,0.014460841867914
I(weatherVar19^5),0.872893059470034,FALSE,0.00758083532974532,0.0144763037761336
I(weatherVar20^5),0.531602985126104,FALSE,0.00411448897383318,0.014457964779077
I(weatherVar21^5),0.348477972050442,FALSE,0.00411448897383318,0.0144584687811663
I(weatherVar22^5),0.311699522991325,FALSE,0.00411448897383318,0.0144562176825631
I(weatherVar23^5),0.0976058288560524,FALSE,0.00411448897383318,0.0144587640572527
I(weatherVar24^5),0.833695025107707,FALSE,0.00411448897383318,0.0144568925065553
I(weatherVar25^5),0.485163475380854,FALSE,0.00411448897383318,0.0144583748329019
I(weatherVar26^5),0.871453808785556,FALSE,0.00411448897383318,0.014457530389687
I(weatherVar27^5),0.497985646904273,FALSE,0.00411448897383318,0.0144572326376979
I(weatherVar28^5),0.0964290449190849,FALSE,0.00411448897383318,0.0144587297685385
I(weatherVar29^5),0.8819475482299,FALSE,0.00411448897383318,0.0144573355978418
I(weatherVar30^5),0.882394352690735,FALSE,0.00411448897383318,0.0144573476415234
I(weatherVar31^5),0.94466752951862,FALSE,0.00411448897383318,0.0144573399120272
I(weatherVar32^5),0.113563711018941,FALSE,0.00411448897383318,0.0144568775411812
I(weatherVar33^5),0.488174793553555,FALSE,0.00411448897383318,0.0144573537493146
I(weatherVar34^5),0.135842475195746,FALSE,0.00411448897383318,0.0144595641299813
I(weatherVar35^5),0.652354284400171,FALSE,0.00411448897383318,0.0144580670624385
I(weatherVar36^5),0.234520386039139,FALSE,0.00411448897383318,0.0144572392937843
I(weatherVar37^5),0.481290573582875,FALSE,0.00411448897383318,0.0144568093125896
I(weatherVar38^5),0.131903691956234,FALSE,0.00411448897383318,0.0144659429887521
I(weatherVar39^5),0.72286041866594,FALSE,0.00411448897383318,0.0144575371727219
I(weatherVar40^5),0.238167052213265,FALSE,0.00411448897383318,0.0144567075485345
I(weatherVar41^5),0.954600660599706,FALSE,0.00570719438305892,0.0144139854094843
I(weatherVar42^5),0.682129659292304,FALSE,0.00411448897383318,0.0144576580894547
I(weatherVar43^5),0.0895412050301381,FALSE,0.00834400667166599,0.0144251041586002
I(weatherVar44^5),0.0728701306699864,FALSE,0.00411448897383318,0.0144568238560612
I(weatherVar45^5),0.896720400983579,FALSE,0.00411448897383318,0.0144576143438269
I(weatherVar46^5),0.598510064004596,FALSE,0.00411448897383318,0.0144581340571726
I(weatherVar47^5),0.000804091239031119,TRUE,0.00411448897383318,0.0144631378888498
I(weatherVar48^5),0.127021797474777,FALSE,0.00411448897383318,0.014466315752483
I(weatherVar49^5),0.323072168396849,FALSE,0.00411448897383318,0.0144595981394161
I(weatherVar50^5),0.122085022481715,FALSE,0.00411448897383318,0.0144578164847669
