ID_St_Dept,ID_DS,Active,WMAE,P_WIN,PAR1
10_30,1,1,1296.87701879246,10,NA
10_31,2,1,1173.79229731312,11,NA
10_32,2,1,4435.94363450339,1,1
10_33,1,1,3605.46672169802,10,NA
10_34,2,1,5702.30875142526,10,NA
10_35,1,1,1103.3234363196,2,NA
10_36,2,1,1185.98105533678,11,NA
10_37,2,1,326.603168870069,2,NA
10_38,2,1,7917.52123156149,11,NA
10_40,2,1,4357.23288075464,11,NA
10_41,2,1,3390.9310710815,11,NA
10_42,1,1,516.143717775736,11,NA
10_44,1,1,987.492446609255,11,NA
10_45,2,1,17.3534911149622,2,NA
10_46,2,1,4464.72422532612,10,NA
10_47,2,1,298.742147102786,10,NA
10_48,2,1,834.676809257236,10,NA
10_49,1,1,2232.10113311585,1,2
10_50,1,1,410.105756690477,10,NA
10_52,2,1,987.599013722291,10,NA
10_54,1,1,78.5518210730159,10,NA
10_55,1,1,6131.89027909046,10,NA
10_56,2,1,617.192686166555,11,NA
10_58,1,1,1111.65268295257,1,2
10_59,1,1,1405.39004014285,2,NA
10_60,2,1,123.855848273194,7,1
10_67,2,1,3879.23964740011,1,3
10_71,2,1,2373.27661690146,4,NA
10_72,1,1,30683.0580049173,3,134275.724852223
10_74,2,1,3146.27795330588,2,NA
10_79,2,1,3516.56234815051,4,NA
10_80,2,1,90.9442133023958,11,NA
10_81,1,1,593.086473552383,11,NA
10_82,2,1,3038.0512874307,11,NA
10_83,2,1,59.3211886545244,11,NA
10_85,2,1,429.199822314911,10,NA
10_87,2,1,1906.85726843683,10,NA
10_90,1,1,598.037361264647,11,NA
10_91,2,1,809.38823418754,10,NA
10_92,2,1,2678.30056524865,1,3
10_93,1,1,185.936113429462,3,3656.55281429135
10_94,1,1,316.607794673557,2,NA
10_95,1,1,3251.83157531587,10,NA
10_96,2,1,745.05694394033,2,NA
10_97,1,1,304.230769528763,2,NA
10_98,1,1,154.484915458019,1,3
10_99,NA,0,NA,NA,NA
11_1,1,1,4099.45395912265,1,1
11_2,1,1,2570.95806295381,11,NA
11_3,2,1,3717.73235346881,11,NA
11_4,1,1,1664.44932320417,10,NA
11_5,1,1,7310.65965521122,1,5
11_6,1,1,1756.8067125126,1,6
11_7,1,1,8883.37574175416,10,NA
11_8,1,1,1616.87341589167,10,NA
11_9,1,1,2207.05154226317,1,4
11_10,1,1,1659.54707552486,11,NA
11_11,2,1,2102.98253646603,11,NA
11_12,2,1,426.707584663746,10,NA
11_13,2,1,2247.44624438351,10,NA
11_14,1,1,3747.49711424883,3,14035.6629030658
11_16,1,1,1982.23343145224,11,NA
11_17,2,1,1706.02877491253,10,NA
11_18,2,1,7748.30370779315,11,NA
11_19,1,1,240.878740530615,2,NA
11_20,1,1,1123.73345709802,11,NA
11_21,1,1,647.559989139109,11,NA
11_22,1,1,2194.63558340683,3,694.011811281658
11_23,1,1,4401.94507051885,1,1
11_24,2,1,2054.9611022886,11,NA
11_25,2,1,1356.80412645856,11,NA
11_26,1,1,1474.72940987779,11,NA
11_27,1,1,296.789265035297,11,NA
11_28,1,1,130.585417575,10,NA
11_29,1,1,1288.27073633333,10,NA
11_30,1,1,703.57423522561,11,NA
11_31,1,1,721.438078717046,11,NA
11_32,1,1,1928.3144853375,10,NA
11_33,1,1,1989.33662898645,11,NA
11_34,1,1,2337.49510940808,11,NA
11_35,2,1,608.281767026501,11,NA
11_36,1,1,977.320044937465,11,NA
11_37,1,1,292.779700716666,10,NA
11_38,2,1,6616.38220408419,7,5
11_40,1,1,2048.24386645835,10,NA
11_41,1,1,401.132368306945,10,NA
11_42,2,1,405.204498264427,10,NA
11_44,1,1,701.0109356875,10,NA
11_45,2,1,13.877531514241,3,82.1243376061291
11_46,2,1,2357.47345100365,11,NA
11_47,2,1,40.0275914387253,2,NA
11_49,1,1,1179.09169061141,1,2
11_52,1,1,424.328224256314,11,NA
11_54,1,1,42.4723140157183,1,2
11_55,1,1,3154.82712446666,10,NA
11_56,2,1,1233.26251424711,11,NA
11_58,1,1,241.463302684597,2,NA
11_59,1,1,590.311645577518,11,NA
11_60,1,1,44.541911748019,11,NA
11_67,1,1,2499.58928353542,10,NA
11_71,2,1,1758.58730658893,10,NA
11_72,1,1,16885.5885032284,7,4
11_74,2,1,2352.94131368479,10,NA
11_79,1,1,2872.55644305839,11,NA
11_80,2,1,839.983518940325,2,NA
11_81,2,1,689.513536191433,7,1
11_82,1,1,3111.84645402354,1,3
11_83,1,1,420.708586460338,11,NA
11_85,2,1,275.937250415166,11,NA
11_87,1,1,1126.38356853784,2,NA
11_90,2,1,2764.82111265311,10,NA
11_91,1,1,3510.67955509444,10,NA
11_92,2,1,6805.39422578708,1,2
11_93,2,1,3018.76118168287,1,4
11_94,2,1,2582.18773740077,2,NA
11_95,2,1,4212.63899813569,2,NA
11_96,1,1,1868.2348799592,1,3
11_97,2,1,1262.43801523337,2,NA
11_98,1,1,1347.63857675719,3,1688.29362324136
11_99,1,1,779.494821940476,10,NA
12_1,2,1,5140.76526486207,4,NA
12_2,1,1,2574.83218450468,2,NA
12_3,2,1,5383.72428687786,10,NA
12_4,2,1,1251.1793845073,10,NA
12_5,1,1,7243.0196352254,11,NA
12_6,2,1,2615.77891916845,10,NA
12_7,2,1,11129.2033806741,11,NA
12_8,2,1,1478.76421695621,10,NA
12_9,2,1,2300.53776648836,11,NA
12_10,2,1,1391.28292685304,10,NA
12_11,1,1,2310.52086967282,10,NA
12_12,1,1,423.39645448421,11,NA
12_13,1,1,1668.0654212472,10,NA
12_14,2,1,2999.64606782534,1,1
12_16,1,1,1296.20791663635,1,3
12_17,2,1,1207.62575546765,11,NA
12_18,1,1,6731.87454675833,10,NA
12_19,2,1,406.172979269204,10,NA
12_20,2,1,812.496116451296,11,NA
12_21,2,1,373.064698436973,4,NA
12_22,2,1,1498.85039998745,11,NA
12_23,1,1,4849.4649062875,10,NA
12_24,2,1,650.514100916486,2,NA
12_25,1,1,1914.23866761037,2,NA
12_26,2,1,2004.07741973507,2,NA
12_27,2,1,249.315346778996,4,NA
12_28,2,1,109.281195451885,7,3
12_29,2,1,1169.06480592572,10,NA
12_30,2,1,632.89396687824,11,NA
12_31,2,1,945.462237910995,10,NA
12_32,2,1,2294.79036059209,10,NA
12_33,2,1,2792.94036606272,10,NA
12_34,2,1,0,2,NA
12_35,1,1,473.628263401912,7,1
12_36,2,1,1344.57254610833,11,NA
12_38,1,1,2072.29546522935,2,NA
12_40,2,1,2146.38106071539,11,NA
12_41,2,1,311.566374155852,11,NA
12_42,2,1,392.375359337842,11,NA
12_44,2,1,715.310183052229,11,NA
12_46,2,1,2212.78977505674,11,NA
12_47,2,1,326.306748941017,10,NA
12_49,1,1,14.3731733503256,1,3
12_52,1,1,574.567784623415,11,NA
12_54,1,1,38.6835229793644,2,NA
12_55,2,1,3198.57570619762,10,NA
12_56,1,1,212.698000021291,2,NA
12_58,2,1,1202.8824986409,10,NA
12_59,1,1,509.263470505833,11,NA
12_60,1,1,73.3417759396083,1,1
12_67,1,1,1739.92124832935,11,NA
12_71,2,1,1346.40657889017,10,NA
12_72,2,1,26509.5357967129,3,14659.9625278736
12_74,2,1,1844.99250992159,10,NA
12_79,1,1,2266.26925819392,11,NA
12_80,2,1,23.2432140384673,4,NA
12_81,1,1,69.6695674469153,2,NA
12_82,2,1,1269.94077299413,11,NA
12_83,1,1,50.5023218970238,10,NA
12_85,2,1,307.439031981293,10,NA
12_87,2,1,1057.72417081554,1,1
12_90,2,1,459.22035239572,10,NA
12_91,2,1,488.220447979197,11,NA
12_92,1,1,1339.55619274423,11,NA
12_93,1,1,17.5827012468264,2,NA
12_94,1,1,223.629015054978,11,NA
12_95,1,1,1761.99807849204,2,NA
12_96,2,1,15.9167180087505,10,NA
12_97,1,1,183.424847924343,7,3
12_98,1,1,131.664021087648,1,5
12_99,NA,0,NA,NA,NA
13_1,2,1,14293.7536894907,11,NA
13_2,2,1,3599.83616339184,10,NA
13_3,2,1,8368.828344412,11,NA
13_4,1,1,2220.22869915305,10,NA
13_5,1,1,18519.1785214578,10,NA
13_6,1,1,3205.49081842922,1,7
13_7,1,1,15613.0027969304,11,NA
13_8,2,1,1771.50320784949,10,NA
13_9,2,1,6461.01433636711,11,NA
13_10,1,1,2127.60048017786,10,NA
13_11,1,1,2350.95498811941,2,NA
13_12,1,1,375.067450819414,1,5
13_13,2,1,2325.15848783671,10,NA
13_14,1,1,5398.35917862634,11,NA
13_16,2,1,6121.44283932418,11,NA
13_17,2,1,1826.30283902198,10,NA
13_18,1,1,8167.08651886879,11,NA
13_19,1,1,469.110283881624,2,NA
13_20,1,1,1016.46949343497,10,NA
13_21,1,1,1077.75181163507,10,NA
13_22,1,1,2451.16883090857,11,NA
13_23,1,1,3970.02026677861,10,NA
13_24,1,1,2848.34890139314,11,NA
13_25,1,1,2388.38946335001,10,NA
13_26,1,1,2110.41594181084,11,NA
13_27,2,1,522.567951660381,11,NA
13_28,1,1,174.682574123848,1,1
13_29,2,1,1035.55549988752,10,NA
13_30,1,1,402.612771793695,1,4
13_31,2,1,1073.37103957936,10,NA
13_32,2,1,1750.26388048191,2,NA
13_33,1,1,2281.51499982264,11,NA
13_34,2,1,2521.84273173919,10,NA
13_35,2,1,485.19067730912,10,NA
13_36,1,1,839.231148365834,10,NA
13_37,2,1,279.601940692919,10,NA
13_38,2,1,5642.71871935777,1,3
13_40,2,1,2747.56145576561,11,NA
13_41,1,1,965.020641868333,10,NA
13_42,1,1,487.618433303704,10,NA
13_44,1,1,1274.71761848361,10,NA
13_45,1,1,10.9629721683264,1,4
13_46,2,1,3078.86854049864,11,NA
13_47,NA,0,NA,NA,NA
13_48,2,1,579.413961465178,7,1
13_49,1,1,1093.66324354318,2,NA
13_50,1,1,440.93566882635,11,NA
13_52,2,1,831.018648716419,10,NA
13_54,1,1,38.3067278055556,10,NA
13_55,1,1,5044.28964656755,11,NA
13_56,1,1,2398.79431389486,11,NA
13_58,2,1,1884.46123709082,10,NA
13_59,1,1,519.310310552485,2,NA
13_60,2,1,205.022542383619,1,1
13_67,2,1,4452.10504447354,10,NA
13_71,2,1,1470.71114095712,11,NA
13_72,2,1,19783.9367666975,10,NA
13_74,2,1,3160.45725328777,11,NA
13_79,1,1,3618.76343370655,2,NA
13_80,2,1,958.093325143155,10,NA
13_81,2,1,1573.83126983708,10,NA
13_82,2,1,5185.25447361661,10,NA
13_83,2,1,468.649069721419,1,3
13_85,2,1,768.834053026113,11,NA
13_87,2,1,1442.83325882888,2,NA
13_90,1,1,4069.45217808173,1,6
13_91,2,1,4296.39366220299,1,2
13_92,2,1,10579.7599190936,2,NA
13_93,2,1,3722.87764060859,7,2
13_94,2,1,5479.98429137754,10,NA
13_95,2,1,7058.78111146503,10,NA
13_96,1,1,582.293429365316,1,3
13_97,2,1,1478.01789562661,7,2
13_98,2,1,1713.70360818987,7,1
13_99,2,1,796.233990397519,2,NA
14_1,2,1,11172.2863070662,2,NA
14_2,2,1,5624.09398114538,10,NA
14_3,2,1,5657.69523607886,11,NA
14_4,1,1,3678.58927843333,10,NA
14_5,1,1,9525.73892863416,11,NA
14_6,1,1,2654.94785530833,10,NA
14_7,1,1,20034.7770109375,10,NA
14_8,2,1,3235.3550585337,10,NA
14_9,1,1,3012.6692780415,11,NA
14_10,2,1,1621.01708779867,11,NA
14_11,2,1,3094.35066126764,11,NA
14_12,1,1,511.959766905411,1,3
14_13,1,1,3203.78819083096,2,NA
14_14,1,1,5690.16001145306,11,NA
14_16,2,1,7206.64871579827,11,NA
14_17,1,1,2294.28805144184,11,NA
14_18,1,1,6770.78375002475,2,NA
14_19,2,1,247.513904981477,11,NA
14_20,1,1,1262.86230465348,1,3
14_21,2,1,1145.52847418399,11,NA
14_22,2,1,2910.42472006941,10,NA
14_23,2,1,6354.20006693239,10,NA
14_24,1,1,2478.1308338625,10,NA
14_25,2,1,2043.5589241183,10,NA
14_26,1,1,2075.08978349449,11,NA
14_27,2,1,400.014641062644,10,NA
14_28,1,1,145.274264674006,2,NA
14_29,2,1,1498.58328471134,10,NA
14_30,1,1,655.689725270834,10,NA
14_31,2,1,1111.06944911089,11,NA
14_32,1,1,2874.36034087084,10,NA
14_33,2,1,2048.47354847061,11,NA
14_34,2,1,3164.48630618804,10,NA
14_35,2,1,633.697974096527,11,NA
14_36,2,1,1321.31438039779,11,NA
14_38,2,1,6352.61928346858,10,NA
14_40,2,1,5225.62428895346,10,NA
14_41,1,1,1208.71033905834,10,NA
14_42,1,1,573.2340707088,11,NA
14_43,NA,0,NA,NA,NA
14_44,2,1,800.94010407557,10,NA
14_46,2,1,3067.05119881322,10,NA
14_47,2,1,108.791108507726,10,NA
14_49,2,1,0,2,NA
14_50,1,1,355.147662352947,11,NA
14_51,1,1,7.46472075555555,10,NA
14_52,2,1,520.513828692918,11,NA
14_54,1,1,51.8228301575396,10,NA
14_55,1,1,4386.87049292753,11,NA
14_56,2,1,445.069212067671,2,NA
14_58,2,1,2240.51295454888,10,NA
14_59,2,1,1108.40617368875,11,NA
14_60,2,1,85.5932373294658,3,18.9061024033514
14_67,2,1,4438.29946305528,10,NA
14_71,1,1,1430.40475009522,11,NA
14_72,1,1,26626.3680566375,10,NA
14_74,2,1,3075.47168706165,10,NA
14_79,1,1,2755.37079151481,1,4
14_80,2,1,2544.81940391576,2,NA
14_81,1,1,2958.85848495623,7,1
14_82,2,1,4580.65382205268,11,NA
14_83,2,1,1576.27409748229,10,NA
14_85,2,1,496.677230255341,10,NA
14_87,2,1,1632.7678684466,10,NA
14_90,1,1,7638.31583474486,11,NA
14_91,1,1,7551.69862453536,1,1
14_92,2,1,19377.2406069858,10,NA
14_93,1,1,6994.27878934722,10,NA
14_94,1,1,4061.95392951899,1,1
14_95,1,1,9670.39280236344,1,1
14_96,2,1,9.28889798448773,10,NA
14_97,1,1,2838.04688676667,10,NA
14_98,1,1,1783.16310974719,11,NA
14_99,2,1,506.296353786878,4,NA
15_1,2,1,4384.14533427188,1,1
15_2,2,1,1817.79729583755,10,NA
15_3,2,1,3203.81915163555,11,NA
15_4,2,1,637.372927608019,11,NA
15_5,1,1,5183.98858091395,11,NA
15_6,1,1,1661.99840211667,10,NA
15_7,1,1,7983.47135675651,11,NA
15_8,2,1,794.185351595711,2,NA
15_9,1,1,2580.07664827981,11,NA
15_10,2,1,1096.28447010052,11,NA
15_11,2,1,2725.2123821804,11,NA
15_12,2,1,359.412988698074,1,4
15_13,1,1,930.364757851191,10,NA
15_14,1,1,2524.28427656613,10,NA
15_16,2,1,3833.09166543666,11,NA
15_17,2,1,1262.73248715046,4,NA
15_18,1,1,4219.31909692936,11,NA
15_19,1,1,191.831321595245,2,NA
15_20,2,1,613.684201238124,10,NA
15_21,2,1,458.175314495951,10,NA
15_22,1,1,1561.87524301482,7,7
15_23,2,1,3549.35476649172,10,NA
15_24,2,1,1404.07559711321,11,NA
15_25,2,1,1240.15286518285,11,NA
15_26,1,1,812.355093622422,11,NA
15_27,2,1,213.370319043199,11,NA
15_28,2,1,98.5824832446187,11,NA
15_29,2,1,643.285698904438,10,NA
15_30,2,1,392.716412187935,11,NA
15_31,2,1,545.119686225315,11,NA
15_32,2,1,1075.73970122034,10,NA
15_33,1,1,1220.70991229544,11,NA
15_34,2,1,1834.74986420803,11,NA
15_35,1,1,377.345881176088,7,1
15_36,1,1,536.92368801899,11,NA
15_37,1,1,0,14,NA
15_38,2,1,3941.12303442084,7,1
15_40,1,1,1433.75654804556,1,4
15_41,2,1,433.119250513042,11,NA
15_42,2,1,353.89872139737,2,NA
15_44,2,1,497.368254016951,10,NA
15_46,2,1,1120.66350613888,10,NA
15_47,2,1,114.96031336779,10,NA
15_49,2,1,1828.70320879203,2,NA
15_50,2,1,529.075584009654,10,NA
15_52,1,1,255.576789251012,3,411.559127464004
15_54,1,1,30.6889154678722,1,1
15_55,1,1,1974.2438254197,11,NA
15_56,1,1,1041.45859955059,11,NA
15_58,2,1,493.89768721137,7,4
15_59,1,1,131.959382981732,2,NA
15_60,1,1,39.9987466907412,2,NA
15_67,2,1,1679.94414707218,11,NA
15_71,1,1,0,2,NA
15_72,1,1,17902.602996216,1,6
15_74,1,1,1429.74804803128,1,10
15_79,1,1,705.595480132722,10,NA
15_80,2,1,27.5867748455433,1,4
15_81,1,1,189.753252001192,7,2
15_82,2,1,1888.78461025801,11,NA
15_83,2,1,67.6403759501751,11,NA
15_85,2,1,649.565423090936,11,NA
15_87,2,1,846.619996802732,11,NA
15_90,2,1,300.91270763239,10,NA
15_91,2,1,249.227954398716,2,NA
15_92,2,1,1247.87744950577,11,NA
15_93,1,1,78.0135644954047,2,NA
15_94,1,1,250.019324099134,10,NA
15_95,1,1,1481.60651810353,1,3
15_96,2,1,352.732230512791,11,NA
15_97,1,1,228.542677884106,3,730.218143064097
15_98,1,1,99.8803080441285,2,NA
15_99,1,1,0,14,NA
16_1,2,1,2097.33923101131,10,NA
16_2,2,1,1645.29387329031,11,NA
16_3,2,1,1038.84204362217,11,NA
16_4,1,1,862.006975007148,1,3
16_5,2,1,4440.58473394467,10,NA
16_6,1,1,1719.52050372738,2,NA
16_7,2,1,3443.91638865974,10,NA
16_8,2,1,728.368553997563,10,NA
16_9,1,1,6604.69794532814,11,NA
16_10,1,1,1171.97750293679,11,NA
16_11,2,1,1796.28406764896,11,NA
16_12,1,1,253.380118134212,11,NA
16_13,2,1,875.631480340169,11,NA
16_14,2,1,1721.87286624222,10,NA
16_16,2,1,2470.60490769562,11,NA
16_17,2,1,988.864090753202,10,NA
16_18,1,1,1182.32637276838,11,NA
16_19,1,1,146.604677724602,10,NA
16_20,2,1,452.053653318153,10,NA
16_21,2,1,528.087902579464,10,NA
16_22,2,1,1292.57356667617,10,NA
16_23,2,1,1903.95335681787,10,NA
16_24,2,1,517.145436628019,10,NA
16_25,2,1,834.367052420466,10,NA
16_26,2,1,333.503636103358,10,NA
16_27,2,1,142.455410490721,10,NA
16_28,1,1,79.7885547891543,11,NA
16_29,2,1,242.833002525558,11,NA
16_30,2,1,193.399468781891,10,NA
16_31,2,1,309.099065522002,11,NA
16_32,2,1,663.97362488309,2,NA
16_33,2,1,414.153062737786,10,NA
16_34,2,1,580.552484493208,11,NA
16_35,1,1,97.6949326016777,1,1
16_36,2,1,598.741734013668,10,NA
16_38,1,1,5136.33513275942,2,NA
16_40,1,1,2539.49108370907,2,NA
16_41,2,1,484.541052253908,10,NA
16_42,2,1,370.944581932644,10,NA
16_44,2,1,552.380345465461,10,NA
16_45,1,1,11.1499302333333,10,NA
16_46,2,1,1777.77163814913,11,NA
16_47,2,1,404.273139042116,10,NA
16_48,1,1,278.412368714704,1,4
16_49,1,1,14.4227967888425,1,2
16_52,1,1,230.164513172222,10,NA
16_54,1,1,18.8540723753219,1,6
16_55,2,1,2247.21377440595,11,NA
16_56,2,1,2997.69081007826,11,NA
16_58,2,1,307.903751640015,10,NA
16_59,2,1,46.5500689637031,11,NA
16_60,2,1,49.1690204927016,1,1
16_67,1,1,862.020848030277,1,4
16_71,2,1,474.647796970808,10,NA
16_72,1,1,9084.25253765093,3,92376.0578590542
16_74,1,1,1030.41093755994,11,NA
16_79,2,1,468.975546327166,11,NA
16_80,2,1,77.9062581065453,11,NA
16_81,1,1,321.034782736556,1,3
16_82,2,1,1225.52514799955,11,NA
16_83,2,1,50.9783465988255,11,NA
16_85,2,1,623.764909622385,10,NA
16_87,2,1,1017.00505365198,10,NA
16_90,1,1,580.069098542822,1,2
16_91,2,1,341.688133605369,11,NA
16_92,2,1,1265.4205913788,11,NA
16_93,2,1,157.890596484214,10,NA
16_94,1,1,315.594429104372,2,NA
16_95,1,1,2068.11160164768,2,NA
16_96,1,1,44.3518327361495,2,NA
16_97,2,1,246.642141843646,11,NA
16_98,1,1,13.403511809596,10,NA
16_99,1,1,0,14,NA
17_1,2,1,6545.83864025311,11,NA
17_2,2,1,4294.648543567,2,NA
17_3,2,1,6320.32998520662,11,NA
17_4,1,1,2146.89277785663,2,NA
17_5,2,1,8736.0831911796,11,NA
17_6,1,1,2129.03682561804,10,NA
17_7,1,1,4872.33388357805,2,NA
17_8,2,1,862.309533773266,10,NA
17_9,2,1,4583.19827118566,11,NA
17_10,1,1,1296.73634955467,2,NA
17_11,1,1,2910.58070974959,2,NA
17_12,1,1,574.081094380975,4,NA
17_13,1,1,3054.67090060032,2,NA
17_14,2,1,0,2,NA
17_16,1,1,3342.60355695812,11,NA
17_17,2,1,1867.70451480107,2,NA
17_18,2,1,3851.54009869992,11,NA
17_19,1,1,910.5158363181,3,2004.95651976287
17_20,2,1,1056.66148626384,2,NA
17_21,2,1,562.741235297186,10,NA
17_22,2,1,0,2,NA
17_23,2,1,2158.04202869338,10,NA
17_24,1,1,1062.81642227301,11,NA
17_25,1,1,841.916098161373,1,2
17_26,2,1,1262.9123834868,11,NA
17_27,2,1,250.431286498335,10,NA
17_28,1,1,153.885308828005,7,1
17_29,2,1,509.192484868726,10,NA
17_30,1,1,239.5325033034,1,1
17_31,1,1,342.528041601641,1,4
17_32,2,1,1036.4008655644,10,NA
17_33,2,1,1095.53553258694,11,NA
17_34,2,1,1368.00034072397,11,NA
17_35,1,1,224.761139707936,10,NA
17_36,1,1,516.060067318756,2,NA
17_38,1,1,0,2,NA
17_40,2,1,3195.3067021988,11,NA
17_41,2,1,24.8196924668999,2,NA
17_42,1,1,371.051805171399,11,NA
17_44,1,1,974.531270690477,10,NA
17_45,1,1,10.0811959111111,10,NA
17_46,1,1,537.12810503404,2,NA
17_47,NA,0,NA,NA,NA
17_48,2,1,635.769129827201,10,NA
17_49,1,1,10.4508532325982,2,NA
17_52,1,1,398.415604565623,1,4
17_54,1,1,33.7433483555555,10,NA
17_55,2,1,2937.31081525584,11,NA
17_56,2,1,1877.43260345527,11,NA
17_58,2,1,600.72258713116,4,NA
17_59,1,1,120.0356742,10,NA
17_60,2,1,105.644204399415,4,NA
17_67,2,1,1979.89810403841,10,NA
17_71,1,1,838.898999207058,11,NA
17_72,2,1,14844.0391273046,3,4040.43816038316
17_74,2,1,3059.06886788252,2,NA
17_79,1,1,664.890928281904,2,NA
17_80,1,1,107.26865716488,2,NA
17_81,1,1,1015.44771494419,2,NA
17_82,2,1,2185.24038841493,11,NA
17_83,2,1,87.6104673228277,10,NA
17_85,2,1,703.076484166034,11,NA
17_87,1,1,1123.80642986957,1,2
17_90,2,1,3215.22663345899,11,NA
17_91,1,1,752.015594058241,2,NA
17_92,2,1,8076.90159727345,11,NA
17_93,2,1,604.301055825758,11,NA
17_94,2,1,881.774645394646,2,NA
17_95,2,1,4006.59733489503,11,NA
17_96,1,1,166.981821172899,11,NA
17_97,2,1,950.060984401361,11,NA
17_98,1,1,63.2073408789398,1,4
17_99,NA,0,NA,NA,NA
18_1,2,1,6427.72761276226,11,NA
18_2,2,1,4556.56727987294,10,NA
18_3,2,1,5605.20954324339,11,NA
18_4,1,1,1368.09992878655,7,4
18_5,2,1,8083.20443066412,10,NA
18_6,1,1,2250.77469601072,10,NA
18_7,1,1,11348.6453231589,11,NA
18_8,2,1,1896.6411753393,2,NA
18_9,1,1,3166.29836426831,11,NA
18_10,1,1,1248.4027390272,2,NA
18_11,2,1,5110.69983550348,11,NA
18_12,1,1,328.532909845482,2,NA
18_13,1,1,2263.13084271736,11,NA
18_14,1,1,2828.45000885221,11,NA
18_16,1,1,3812.3177841846,11,NA
18_17,2,1,1828.42521788344,10,NA
18_18,2,1,5786.25400202958,11,NA
18_19,1,1,328.266311378662,2,NA
18_20,1,1,792.752271948206,11,NA
18_21,1,1,648.152122869444,10,NA
18_22,1,1,1759.80718312616,11,NA
18_23,2,1,5283.95379437436,10,NA
18_24,1,1,1795.48314562619,10,NA
18_25,2,1,1870.15616462726,10,NA
18_26,1,1,1698.95956959584,10,NA
18_27,2,1,438.738271406796,11,NA
18_28,2,1,167.195291023444,11,NA
18_29,2,1,1170.88482656653,10,NA
18_30,1,1,555.125482031858,2,NA
18_31,1,1,679.5517549625,10,NA
18_32,2,1,1955.7983787767,10,NA
18_33,2,1,1913.27274150982,10,NA
18_34,2,1,2775.21537625787,11,NA
18_35,2,1,664.841913787582,10,NA
18_36,2,1,759.563845217202,11,NA
18_38,1,1,4643.43355037917,10,NA
18_40,2,1,2913.76751323298,2,NA
18_41,1,1,164.249033383616,11,NA
18_42,2,1,503.021424424814,2,NA
18_43,NA,0,NA,NA,NA
18_44,1,1,588.550212348181,11,NA
18_45,2,1,13.9280516485993,1,1
18_46,2,1,2611.47739435466,10,NA
18_47,2,1,42.9964101529686,2,NA
18_48,NA,0,NA,NA,NA
18_49,1,1,1727.27206794444,10,NA
18_50,2,1,354.949976613121,4,NA
18_52,2,1,587.231605421528,2,NA
18_54,1,1,47.6233366836219,10,NA
18_55,1,1,2364.37002209121,11,NA
18_56,1,1,1469.47405333531,11,NA
18_58,1,1,1287.78905482393,1,1
18_59,2,1,760.234291139779,10,NA
18_60,1,1,41.785287864848,2,NA
18_67,1,1,2033.59395557619,10,NA
18_71,1,1,1400.70104953027,11,NA
18_72,1,1,27727.2533063244,10,NA
18_74,1,1,2449.04240421394,1,4
18_79,2,1,2079.67378512671,10,NA
18_80,1,1,88.2169214071112,1,3
18_81,1,1,1085.56903030457,11,NA
18_82,2,1,2462.31811015004,10,NA
18_83,2,1,307.000237812757,11,NA
18_85,2,1,423.673341952998,11,NA
18_87,1,1,1828.34343828393,10,NA
18_90,1,1,1636.97186461845,10,NA
18_91,2,1,1943.4050407653,2,NA
18_92,2,1,4946.62608321059,2,NA
18_93,2,1,398.125872930953,4,NA
18_94,1,1,797.485773728856,1,2
18_95,1,1,4640.10205760279,10,NA
18_96,2,1,11.2595653599604,2,NA
18_97,2,1,665.966356690931,4,NA
18_98,2,1,192.744010060808,11,NA
18_99,NA,0,NA,NA,NA
19_1,1,1,7183.82134934324,7,1
19_2,2,1,3171.37464227185,10,NA
19_3,2,1,6989.61497515862,11,NA
19_4,2,1,1663.71740032554,2,NA
19_5,2,1,9944.5311046291,2,NA
19_6,1,1,2285.12766895972,10,NA
19_7,2,1,10010.7297031731,2,NA
19_8,2,1,1847.49688900436,1,1
19_9,1,1,5236.25629066461,11,NA
19_10,2,1,2833.01834580338,11,NA
19_11,2,1,4343.10739562842,11,NA
19_12,1,1,452.988327869397,2,NA
19_13,1,1,1801.95700312594,11,NA
19_14,1,1,3554.6083258125,10,NA
19_16,2,1,6612.59973924653,11,NA
19_17,2,1,2278.14058784131,10,NA
19_18,1,1,4834.40232921108,11,NA
19_19,2,1,5.05465476105684,11,NA
19_20,2,1,922.258968856479,10,NA
19_21,2,1,773.619075760217,10,NA
19_22,2,1,1886.56148157691,10,NA
19_23,2,1,4465.63440162043,10,NA
19_24,2,1,1747.41615706944,11,NA
19_25,1,1,1770.73137766111,10,NA
19_26,1,1,1347.92888471945,10,NA
19_27,2,1,405.451566893355,10,NA
19_28,1,1,113.009394149947,1,2
19_29,2,1,859.586721864208,10,NA
19_30,1,1,447.045647070905,1,4
19_31,2,1,0,2,NA
19_32,2,1,1621.09175146994,10,NA
19_33,2,1,1555.12503955188,11,NA
19_34,2,1,2338.93348348595,10,NA
19_35,2,1,525.585802192555,11,NA
19_36,1,1,670.295728936888,2,NA
19_37,1,1,254.446529516667,10,NA
19_38,1,1,4933.81349810841,2,NA
19_39,NA,0,NA,NA,NA
19_40,2,1,2490.5551878751,1,2
19_41,2,1,945.987526944982,11,NA
19_42,2,1,467.226803577088,2,NA
19_44,1,1,775.765876844244,11,NA
19_46,2,1,1421.13005943648,10,NA
19_47,2,1,266.341602236767,2,NA
19_49,1,1,945.668751236802,7,6
19_50,2,1,202.823006086192,1,1
19_52,1,1,307.048872816058,1,6
19_54,1,1,37.6517302904762,10,NA
